"pid","week","group","subgroup","gender","intervention","last_intervention","bilateral_communication_count","quiz_count","booklet_count","arena_count","chat_count","forum_count","playground_count","bilateral_communication_active_days","quiz_active_days","booklet_active_days","arena_active_days","chat_active_days","forum_active_days","playground_active_days","active_days","event_count","bilat_count_bool","quiz_count_bool","booklet_count_bool","arena_count_bool","chat_count_bool","forum_count_bool","playground_count_bool","event_count_bool"
414,6,"A","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
218,14,"A","m","m","None","impersonal/specific",0,50,0,0,0,0,11,0,5,0,0,0,0,6,7,61,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
348,12,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
185,1,"A","f","f","personal/specific","personal/specific",1,1,2,12,0,0,17,1,1,1,2,0,0,3,4,33,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
307,2,"C","f","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
265,6,"C","m","m","impersonal/specific","impersonal/specific",1,0,3,0,0,2,0,1,0,2,0,0,1,0,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
44,0,"A","f","m","None","None",0,5,1,0,0,0,1,0,1,1,0,0,0,1,3,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
71,14,"A","f","m","None","impersonal/specific",0,91,0,8,0,0,9,0,3,0,2,0,0,3,5,108,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
25,4,"A","m","m","personal/unspecific","personal/unspecific",0,0,1,14,0,0,0,0,0,1,1,0,0,0,2,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
429,5,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
362,6,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
195,5,"B","f","f","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
301,0,"A","f","m","None","None",0,0,1,0,0,0,12,0,0,1,0,0,0,3,3,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
24,13,"B","f","f","None","impersonal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
121,2,"A","m","m","None","personal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,1,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
142,11,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,1,"A","f","m","personal/specific","personal/specific",1,0,2,8,1,3,7,1,0,1,1,1,2,4,5,22,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
110,8,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,13,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,13,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
297,14,"A","m","m","None","impersonal/specific",0,19,0,0,0,0,2,0,2,0,0,0,0,1,3,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
283,14,"C","f","m","None","personal/unspecific",0,11,0,2,0,0,7,0,1,0,1,0,0,3,3,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
288,2,"A","m","f","None","personal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,2,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
155,6,"C","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
244,0,"B","m","m","None","None",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
280,13,"C","m","f","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
252,6,"B","f","f","None","personal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
186,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
295,9,"A","f","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
48,8,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
444,7,"C","m","f","None","impersonal/specific",0,2,2,0,0,0,0,0,1,2,0,0,0,0,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
153,14,"B","m","m","None","impersonal/specific",0,0,0,28,0,0,3,0,0,0,2,0,0,2,3,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
3,5,"A","f","m","None","personal/unspecific",0,0,1,0,0,0,2,0,0,1,0,0,0,2,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
304,2,"B","m","m","personal/unspecific","personal/unspecific",0,0,0,55,0,1,2,0,0,0,2,0,1,2,3,58,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
403,5,"B","f","f","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
81,2,"A","f","m","None","personal/specific",0,1,1,20,0,0,15,0,1,1,1,0,0,4,4,37,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4,13,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
397,6,"C","f","m","impersonal/specific","impersonal/specific",0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
78,7,"B","f","f","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107,13,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
344,7,"A","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
253,10,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
8,10,"C","f","f","None","personal/specific",0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
280,3,"C","m","f","impersonal/specific","impersonal/specific",0,4,1,1,0,0,7,0,1,1,1,0,0,3,3,13,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
150,9,"A","f","f","None","impersonal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,2,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
471,12,"C","f","m","personal/unspecific","personal/unspecific",0,0,2,9,0,0,7,0,0,1,1,0,0,2,2,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
19,2,"A","m","m","None","personal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
380,0,"C","f","m","None","None",0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
256,14,"C","f","m","None","personal/unspecific",0,0,0,17,0,0,6,0,0,0,1,0,0,2,3,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
373,7,"A","f","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8,12,"C","f","f","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295,2,"A","f","f","None","personal/specific",0,0,1,8,0,0,0,0,0,1,2,0,0,0,2,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
377,3,"A","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
226,13,"C","m","m","None","personal/unspecific",1,0,0,5,0,0,0,1,0,0,1,0,0,0,1,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5,14,"C","f","m","None","personal/unspecific",0,3,0,27,0,0,0,0,1,0,2,0,0,0,2,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
352,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
186,7,"B","f","m","None","personal/specific",0,0,0,34,0,0,0,0,0,0,1,0,0,0,1,34,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
86,10,"A","m","m","impersonal/specific","impersonal/specific",0,6,1,2,0,0,0,0,2,1,1,0,0,0,3,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
31,4,"B","m","f","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
235,7,"A","f","f","impersonal/specific","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
282,14,"A","f","f","None","impersonal/specific",1,0,0,99,0,0,1,1,0,0,2,0,0,1,2,101,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
150,4,"A","f","f","personal/unspecific","personal/unspecific",0,4,1,0,0,0,5,0,1,1,0,0,0,1,2,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
23,14,"A","f","f","None","impersonal/specific",0,0,0,70,0,0,15,0,0,0,2,0,0,4,4,85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
161,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
121,4,"A","m","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,7,"C","m","f","None","impersonal/specific",1,0,1,0,0,1,13,1,0,1,0,0,1,2,3,16,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
233,9,"A","m","f","None","impersonal/specific",0,6,1,0,0,0,2,0,1,1,0,0,0,2,3,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
164,0,"C","m","m","None","None",0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
470,12,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
339,10,"A","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,14,"B","f","m","None","impersonal/specific",0,17,0,0,0,0,15,0,3,0,0,0,0,2,4,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
460,4,"A","f","m","personal/unspecific","personal/unspecific",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3,14,"A","f","m","None","impersonal/specific",0,0,0,36,0,1,11,0,0,0,2,0,1,2,4,48,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
242,3,"A","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
370,9,"B","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
41,7,"C","m","f","None","impersonal/specific",0,0,1,0,0,0,5,0,0,1,0,0,0,3,3,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
52,14,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
329,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,1,"C","f","f","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
88,7,"C","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
45,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
431,14,"B","f","m","None","impersonal/specific",0,19,0,63,0,0,6,0,2,0,2,0,0,4,6,88,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
229,10,"A","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
129,8,"C","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
38,9,"B","m","m","None","impersonal/specific",0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
107,0,"B","f","m","None","None",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
411,8,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,13,"A","m","f","None","impersonal/specific",0,8,2,4,0,0,7,0,2,1,2,0,0,3,5,21,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
225,1,"A","m","m","personal/specific","personal/specific",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
256,4,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
444,5,"C","m","f","None","impersonal/specific",0,0,1,30,0,0,0,0,0,1,1,0,0,0,2,31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
176,1,"A","f","f","personal/specific","personal/specific",1,1,2,0,0,0,11,1,1,1,0,0,0,2,5,15,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
135,13,"A","f","f","None","impersonal/specific",0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17,3,"C","f","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
83,14,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
383,13,"C","f","f","None","personal/unspecific",2,2,2,8,0,0,4,2,1,1,3,0,0,2,5,18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
142,10,"A","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
262,0,"C","m","m","None","None",0,3,1,0,0,0,7,0,1,1,0,0,0,2,3,11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
354,12,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,6,"B","f","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136,1,"B","f","m","None","None",0,0,2,0,0,0,2,0,0,1,0,0,0,2,3,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
259,13,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374,13,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,1,"B","f","m","None","None",0,4,2,55,0,0,3,0,1,1,1,0,0,2,2,64,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
123,9,"C","f","m","personal/specific","personal/specific",1,4,1,0,0,0,4,1,1,1,0,0,0,2,4,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
3,12,"A","f","m","None","impersonal/specific",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
61,0,"C","f","f","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
20,3,"B","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,8,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
100,6,"C","m","f","impersonal/specific","impersonal/specific",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
297,13,"A","m","m","None","impersonal/specific",0,22,2,0,0,0,1,0,1,1,0,0,0,1,2,25,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
275,11,"B","f","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
174,1,"A","f","m","personal/specific","personal/specific",0,1,2,0,0,0,3,0,1,1,0,0,0,1,2,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
229,11,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,4,"C","f","m","None","impersonal/specific",0,1,1,10,0,0,0,0,1,1,1,0,0,0,2,12,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
441,11,"B","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
219,1,"B","f","f","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
30,7,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
150,8,"A","f","f","None","impersonal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,2,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
83,7,"B","f","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,14,"C","f","m","None","personal/unspecific",0,37,0,51,0,0,11,0,3,0,3,0,0,5,6,99,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
225,10,"A","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
433,3,"A","m","m","None","personal/specific",0,0,1,0,0,0,12,0,0,1,0,0,0,4,4,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
59,13,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
366,2,"A","f","m","None","personal/specific",0,0,1,11,0,0,0,0,0,1,1,0,0,0,2,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
194,14,"A","f","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
398,4,"A","m","f","personal/unspecific","personal/unspecific",0,0,1,20,0,0,0,0,0,1,1,0,0,0,2,21,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
325,13,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,6,"A","m","m","None","personal/unspecific",1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
11,14,"C","m","m","None","personal/unspecific",0,19,0,50,0,0,4,0,3,0,2,0,0,1,3,73,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
121,13,"A","m","m","None","impersonal/specific",0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65,1,"C","f","m","None","None",0,0,2,3,0,0,4,0,0,1,1,0,0,2,4,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
390,8,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
256,2,"C","f","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
347,8,"B","m","f","impersonal/specific","impersonal/specific",1,0,1,39,0,0,7,1,0,1,1,0,0,1,2,48,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
80,5,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103,5,"A","m","m","None","personal/unspecific",0,0,1,44,0,2,2,0,0,1,1,0,1,2,3,49,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
238,0,"C","m","f","None","None",2,0,1,0,0,0,6,2,0,1,0,0,0,2,3,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
65,13,"C","f","m","None","personal/unspecific",0,0,0,9,0,0,2,0,0,0,1,0,0,2,3,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
379,11,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
218,7,"A","m","m","impersonal/specific","impersonal/specific",2,4,1,16,0,0,16,2,1,1,2,0,0,6,7,39,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
288,6,"A","m","f","None","personal/unspecific",0,0,1,0,0,0,3,0,0,1,0,0,0,1,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
167,5,"A","m","m","None","personal/unspecific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
165,6,"C","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124,14,"A","m","m","None","impersonal/specific",0,6,0,20,0,0,0,0,1,0,1,0,0,0,2,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
24,8,"B","f","f","impersonal/specific","impersonal/specific",0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
132,9,"B","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
